TOT_OA_CD,ADM_CD,Admin,Abs_mean,dRL_mean,dNB_mean,SAVI,DEM,Elderly_Ratio,Old_housing_Ratio,cx,cy,Z_Abs,Z_Elderly,Z_dNB,Z_Old,Z_dRL,Track1_Score,Track2_Score
24040690020603,24040690.0,두암3동,41.9369,-0.08333,-0.01847,0.1853,67.744,27.6,0.4,948542.42,1686049.8,0.64731,0.25448,-1.01832,-0.41954,-0.50404,0.90179,-1.9419
24040570010502,24040570.0,임동,39.8943,2.16785,0.0058,0.14577,62.532,8.2,0.0,944642.42,1688049.8,-0.09066,-0.88265,0.33249,-0.65049,0.78154,-0.97331,0.46354
24040810050204,24040810.0,건국동,38.6366,0.07413,-0.00143,0.22312,49.254,4.9,0.0,943242.42,1691649.8,-0.54506,-1.07608,-0.06992,-0.65049,-0.41412,-1.62114,-1.13453
24040570020302,24040570.0,임동,42.7369,2.89677,0.00771,0.18431,42.383,15.7,0.6,944642.42,1687549.8,0.93634,-0.44304,0.43879,-0.30406,1.19781,0.4933,1.33254
24040610020801,24040610.0,24040610,37.958,-1.73363,0.00395,0.18487,50.906,18.5,0.4,942592.42,1688049.8,-0.79023,-0.27892,0.22952,-0.41954,-1.44648,-1.06915,-1.6365
24040710010601,24040710.0,24040710,41.7958,1.5716,-0.00254,0.1936,50.517,18.6,0.0,944642.42,1688749.8,0.59633,-0.27306,-0.1317,-0.65049,0.44104,0.32327,-0.34115
24040690020602,24040690.0,두암3동,42.1345,-0.80664,-0.02012,0.17006,76.148,27.7,0.5,948742.42,1686049.8,0.7187,0.26034,-1.11015,-0.3618,-0.9171,0.97904,-2.38905
24040570021401,24040570.0,임동,38.8803,1.68467,0.00508,0.23661,50.35,27.7,0.0,944242.42,1687449.8,-0.45701,0.26034,0.29241,-0.65049,0.50561,-0.19667,0.14753
24040780010402,24040780.0,24040780,39.355,1.36494,0.00528,0.25649,65.279,30.2,0.4,945042.42,1690649.8,-0.28551,0.40688,0.30354,-0.41954,0.32302,0.12137,0.20702
24040570010102,24040570.0,임동,41.4075,1.43147,0.00896,0.20157,54.067,26.9,0.0,945042.42,1688049.8,0.45604,0.21345,0.50836,-0.65049,0.36102,0.66949,0.21889
24040560030003,24040560.0,신안동,44.2677,1.14792,0.00885,0.13812,34.965,35.0,1.8,945062.42,1685869.8,1.4894,0.68823,0.50224,0.38879,0.19909,2.17763,1.09012
24040800010004,24040800.0,양산동,44.0714,1.56565,0.00975,0.13438,32.796,3.0,0.0,943092.42,1690449.8,1.41848,-1.18745,0.55233,-0.65049,0.43764,0.23103,0.33948
24040510010001,24040510.0,용봉동,43.9156,-0.64641,0.00772,0.13414,42.612,12.900000000000002,0.6,946142.42,1685292.66,1.36219,-0.60716,0.43935,-0.30406,-0.8256,0.75503,-0.69031
24040570020007,24040570.0,임동,42.4989,2.33026,0.00098,0.19708,40.658,7.799999999999998,1.3999999999999997,944682.42,1687043.13,0.85035,-0.9061,0.06422,0.15784,0.87429,-0.05575,1.09635
24040831010017,24040831.0,중흥동,43.5549,1.02192,-0.00391,0.13512,38.471,40.2,2.5,946009.09,1686316.47,1.23187,0.99302,-0.20795,0.79295,0.12714,2.22489,0.71214
24040730011002,24040730.0,오치2동,42.7185,2.85149,0.01271,0.12627,44.32,44.4,0.4,945542.42,1688449.8,0.92969,1.23921,0.71708,-0.41954,1.17195,2.1689,1.46949
24040660010401,24040660.0,24040660,37.651,-1.32686,0.02827,0.17863,55.342,19.3,0.3,947042.42,1687749.8,-0.90114,-0.23202,1.58311,-0.47728,-1.21418,-1.13316,-0.10835
24040550030803,24040550.0,24040550,39.5382,0.99365,0.01276,0.22894,32.792,27.1,0.0,944342.42,1685649.8,-0.21932,0.22517,0.71986,-0.65049,0.11099,0.00585,0.18036
24040690020301,24040690.0,두암3동,38.6367,-0.05584,0.00553,0.27548,96.825,54.6,0.2,948842.42,1685349.8,-0.54502,1.83708,0.31746,-0.53501,-0.48834,1.29206,-0.70589
24040610010205,24040610.0,24040610,35.9085,-2.43943,0.00687,0.23486,43.581,14.5,0.5,942242.42,1688449.8,-1.53069,-0.51338,0.39204,-0.3618,-1.84954,-2.04407,-1.8193
24040620010003,24040620.0,24040620,39.8236,-1.1647,0.00159,0.19836,48.9,29.600000000000005,1.5,947142.42,1686849.8,-0.11621,0.37171,0.09817,0.21558,-1.12158,0.2555,-0.80783
24040660020004,24040660.0,24040660,38.9802,-1.10725,-0.00086,0.30054,45.151,17.1,1.8,947042.42,1686949.8,-0.42092,-0.36098,-0.03819,0.38879,-1.08877,-0.7819,-0.73817
24040570010103,24040570.0,임동,42.4561,1.71978,0.01284,0.19908,54.438,30.6,0.0,944992.42,1688149.8,0.83489,0.43032,0.72431,-0.65049,0.52566,1.26521,0.59948
24040590010003,24040590.0,24040590,38.6591,1.86228,0.01098,0.38153,52.14,49.400000000000034,2.200000000000001,943899.92,1687289.8,-0.53693,1.53228,0.62079,0.61974,0.60704,0.99535,1.84757
24040820040101,24040820.0,신용동,38.5812,0.96422,0.01103,0.21791,32.814,8.3,0.0,942475.75,1691016.47,-0.56507,-0.87679,0.62357,-0.65049,0.09419,-1.44186,0.06727
24040800030201,24040800.0,양산동,39.5666,-2.28997,-0.00277,0.21218,43.609,9.1,0.0,942792.42,1689249.8,-0.20906,-0.8299,-0.1445,-0.65049,-1.76418,-1.03896,-2.55917
24040780010201,24040780.0,24040780,40.3352,1.58901,0.00862,0.21244,63.039,26.0,0.0,945092.42,1690549.8,0.06863,0.16069,0.48944,-0.65049,0.45098,0.22932,0.28993
24040670010902,24040670.0,24040670,42.5288,1.61802,-0.00117,0.16547,61.365,37.3,0.0,947742.42,1686349.8,0.86116,0.82304,-0.05545,-0.65049,0.46755,1.6842,-0.23839
24040660020202,24040660.0,24040660,38.6407,-2.85907,0.00321,0.21974,52.167,24.7,0.5,947042.42,1687449.8,-0.54357,0.0845,0.18833,-0.3618,-2.08918,-0.45907,-2.26265
24040580010801,24040580.0,중앙동,38.7868,0.55421,0.01852,0.17664,41.603,20.2,0.0,942942.42,1687449.8,-0.49079,-0.17927,1.04045,-0.65049,-0.13996,-0.67006,0.25
24040831010018,24040831.0,중흥동,41.7113,0.14669,0.00342,0.12988,41.216,23.2,2.0,947009.09,1686683.13,0.5658,-0.00343,0.20002,0.50426,-0.37268,0.56237,0.3316
24040660010201,24040660.0,24040660,37.9923,-1.82537,0.00756,0.22358,53.962,18.4,0.3,947242.42,1687649.8,-0.77784,-0.28478,0.43044,-0.47728,-1.49887,-1.06262,-1.54571
24040800030402,24040800.0,양산동,36.7398,-4.21567,-0.00876,0.33018,49.658,4.7,0.0,942542.42,1688799.8,-1.23035,-1.0878,-0.47789,-0.65049,-2.86389,-2.31815,-3.99227
24040831010016,24040831.0,중흥동,41.4262,2.7261,-0.00036,0.1735,45.739,25.5,1.8000000000000005,946913.85,1686464.09,0.4628,0.13139,-0.01036,0.38879,1.10034,0.59419,1.47877
24040820020108,24040820.0,신용동,39.0662,1.44616,-0.01276,0.30863,22.175,5.5,0.0,942342.42,1690849.8,-0.38985,-1.04091,-0.70051,-0.65049,0.36941,-1.43076,-0.98159
24040590010002,24040590.0,24040590,44.3165,2.9979,0.00188,0.127,31.778,55.9,3.3,943982.42,1686729.8,1.50703,1.91328,0.11431,1.25485,1.25556,3.42031,2.62472
24040820030106,24040820.0,신용동,37.1086,1.52476,-0.00639,0.35598,22.792,3.5,0.0,941842.42,1691249.8,-1.09711,-1.15814,-0.34598,-0.65049,0.41429,-2.25525,-0.58218
24040820030102,24040820.0,신용동,36.8329,0.63025,-0.00493,0.29262,22.4,2.3,0.0,941942.42,1691199.8,-1.19671,-1.22848,-0.26472,-0.65049,-0.09654,-2.42519,-1.01175
24040700020102,24040700.0,삼각동,37.7509,1.75522,0.00787,0.24962,58.0,5.6,0.0,945242.42,1689249.8,-0.86505,-1.03505,0.4477,-0.65049,0.5459,-1.9001,0.34311
24040570040019,24040570.0,임동,40.3475,1.34492,0.00287,0.27304,41.169,24.1,1.4,945242.42,1686949.8,0.07307,0.04933,0.16941,0.15784,0.31159,0.1224,0.63884
24040560030001,24040560.0,신안동,43.9928,1.67741,-0.00085,0.16277,32.23,65.39999999999999,2.0,944909.09,1686108.13,1.39008,2.47012,-0.03764,0.50426,0.50147,3.8602,0.96809
24040600020601,24040600.0,24040600,36.1773,-1.76926,-0.02458,0.40992,62.9,11.0,0.0,942542.42,1687849.8,-1.43358,-0.71853,-1.35838,-0.65049,-1.46682,-2.15211,-3.47569
24040570040201,24040570.0,임동,42.4853,1.79372,-0.00061,0.10143,52.392,55.9,0.3,945542.42,1687249.8,0.84544,1.91328,-0.02428,-0.47728,0.56789,2.75872,0.06633
24040510020201,24040510.0,용봉동,43.6453,-2.26454,0.00366,0.10672,42.4,10.8,0.0,946442.42,1684949.8,1.26454,-0.73025,0.21338,-0.65049,-1.74966,0.53429,-2.18677
24040560010101,24040560.0,신안동,41.7175,2.37203,0.00926,0.12807,33.23,6.2,0.0,945042.42,1686449.8,0.56804,-0.99988,0.52506,-0.65049,0.89814,-0.43184,0.77271
24040570040010,24040570.0,임동,43.0839,2.70522,0.01325,0.13481,38.155,6.1,3.1,945267.42,1687349.8,1.06171,-1.00574,0.74713,1.13938,1.08842,0.05597,2.97493
24040831010014,24040831.0,중흥동,42.6853,0.8161,0.00782,0.11852,37.081,36.8,2.9,946042.42,1686449.8,0.9177,0.79373,0.44491,1.0239,0.0096,1.71143,1.47841
24040680020006,24040680.0,두암2동,42.5851,2.93053,0.0083,0.11808,75.575,25.4,1.2,948542.42,1686949.8,0.8815,0.12553,0.47163,0.04236,1.21709,1.00703,1.73108
24040810010102,24040810.0,건국동,38.1196,-0.69212,-0.00475,0.28439,72.492,6.1,0.0,943842.42,1691049.8,-0.73184,-1.00574,-0.2547,-0.65049,-0.8517,-1.73758,-1.75689
24040820010103,24040820.0,신용동,36.9226,0.14686,-0.0083,0.27496,21.886,2.3,0.0,941742.42,1690899.8,-1.16431,-1.22848,-0.45228,-0.65049,-0.37258,-2.39279,-1.47535
24040550030004,24040550.0,24040550,41.3969,0.61732,-0.01213,0.23801,35.966,32.7,2.2,945082.42,1685129.8,0.45221,0.55341,-0.66545,0.61974,-0.10392,1.00562,-0.14963
24040610010301,24040610.0,24040610,37.249,-4.46436,-0.00824,0.30246,33.457,21.7,0.3,942192.42,1688599.8,-1.04638,-0.09135,-0.44894,-0.47728,-3.00591,-1.13773,-3.93213
24040730010002,24040730.0,오치2동,42.1325,2.71479,0.01723,0.14827,41.729,7.399999999999999,0.3999999999999999,945370.99,1688506.94,0.71798,-0.92954,0.96865,-0.41954,1.09388,-0.21156,1.64299
24040550030302,24040550.0,24040550,41.2881,2.4847,-0.01034,0.24001,28.723,21.5,0.0,944042.42,1686149.8,0.4129,-0.10307,-0.56582,-0.65049,0.96249,0.30983,-0.25382
24040600020101,24040600.0,24040600,40.9897,-0.04601,-0.00252,0.19267,47.452,26.0,0.4,942842.42,1687549.8,0.30509,0.16069,-0.13058,-0.41954,-0.48273,0.46578,-1.03285
24040570010701,24040570.0,임동,42.3862,2.61235,0.00088,0.25277,37.217,31.0,0.0,945192.42,1687849.8,0.80964,0.45377,0.05865,-0.65049,1.03538,1.26341,0.44354
24040640010502,24040640.0,문흥동,37.9915,2.61836,-0.02116,0.29608,77.208,10.4,0.0,948792.42,1688149.8,-0.77812,-0.7537,-1.16804,-0.65049,1.03881,-1.53182,-0.77972
24040820030203,24040820.0,신용동,37.8844,0.61564,-0.00469,0.2299,22.915,3.1,0.0,941592.42,1690849.8,-0.81682,-1.18158,-0.25136,-0.65049,-0.10488,-1.9984,-1.00673
24040800020801,24040800.0,양산동,38.3495,-2.18645,-0.03163,0.22057,33.081,22.9,0.4,942642.42,1689649.8,-0.64878,-0.02101,-1.75077,-0.41954,-1.70507,-0.66979,-3.87538
24040820060101,24040820.0,신용동,39.9687,1.04902,-0.0023,0.22592,20.204,18.5,0.0,941742.42,1690599.8,-0.06378,-0.27892,-0.11834,-0.65049,0.14261,-0.3427,-0.62622
24040740010001,24040740.0,24040740,32.9755,-0.47149,-0.01174,0.47164,85.022,85.69999999999996,2.6999999999999944,949440.5,1692915.18,-2.59035,3.66,-0.64374,0.90843,-0.72571,1.06965,-0.46102
24040831010008,24040831.0,중흥동,42.5494,1.4608,0.00928,0.13181,41.321,28.6,2.2,946492.42,1686083.13,0.8686,0.31309,0.52617,0.61974,0.37777,1.18169,1.52368
24040780010013,24040780.0,24040780,33.3311,0.03766,-0.0055,0.5566,93.2,7.1999999999999975,3.1,944438.42,1690561.8,-2.46188,-0.94126,-0.29644,1.13938,-0.43495,-3.40314,0.40799
24040831010010,24040831.0,중흥동,41.9731,0.7339,-0.00572,0.10221,39.408,9.6,5.4,946792.42,1686849.8,0.66039,-0.80059,-0.30869,2.46735,-0.03734,-0.1402,2.12132
24040820040103,24040820.0,신용동,39.2781,0.49387,-0.01555,0.26233,55.395,6.4,0.0,942592.42,1690849.8,-0.31329,-0.98816,-0.8558,-0.65049,-0.17442,-1.30145,-1.68071
24040820040303,24040820.0,신용동,36.9972,-0.96991,-0.02221,0.33196,36.191,8.0,0.0,942542.42,1690749.8,-1.13735,-0.89437,-1.22648,-0.65049,-1.01034,-2.03172,-2.88731
24040831010701,24040831.0,중흥동,40.8651,2.84117,0.00652,0.18771,51.6,21.1,0.0,947042.42,1686449.8,0.26008,-0.12652,0.37256,-0.65049,1.16605,0.13356,0.88812
24040690020501,24040690.0,두암3동,37.8601,0.57049,0.00736,0.25688,91.272,34.6,0.3,948842.42,1685849.8,-0.8256,0.66478,0.41931,-0.47728,-0.13066,-0.16082,-0.18863
24040690020006,24040690.0,두암3동,41.826,-0.97403,-1e-05,0.1737,80.53,61.2,2.4,948559.09,1685449.8,0.60724,2.22394,0.00912,0.73522,-1.01269,2.83118,-0.26835
24040800021103,24040800.0,양산동,39.6212,-1.67749,-0.02229,0.34482,25.25,74.3,0.0,942742.42,1689849.8,-0.18933,2.99179,-1.23093,-0.65049,-1.41442,2.80246,-3.29584
24040690020601,24040690.0,두암3동,41.9521,-0.11756,-0.03499,0.17124,71.517,33.4,0.3,948592.42,1685949.8,0.6528,0.59444,-1.93778,-0.47728,-0.52359,1.24724,-2.93865
24040680020302,24040680.0,두암2동,36.5099,1.1111,0.00634,0.28172,93.104,23.0,0.5,948792.42,1686549.8,-1.31341,-0.01515,0.36254,-0.3618,0.17806,-1.32856,0.1788
24040570040016,24040570.0,임동,43.4249,2.6389,0.00062,0.12024,40.3,10.7,1.8,945492.42,1687499.8,1.18491,-0.73611,0.04418,0.38879,1.05054,0.4488,1.48351
24040590010004,24040590.0,24040590,43.7893,3.18603,0.01327,0.13884,34.207,50.7,1.6,943775.75,1686883.13,1.31656,1.60848,0.74825,0.27331,1.36299,2.92504,2.38455
24040610010207,24040610.0,24040610,36.6462,-2.83272,0.00366,0.22129,31.465,15.8,0.4,942142.42,1688499.8,-1.26417,-0.43718,0.21338,-0.41954,-2.07413,-1.70135,-2.28029
24040831010002,24040831.0,중흥동,41.7862,2.15266,-0.01629,0.15182,42.432,27.8,2.0,946842.42,1686174.8,0.59286,0.2662,-0.89699,0.50426,0.77287,0.85906,0.38014
24040831010101,24040831.0,중흥동,43.4562,1.62415,0.00015,0.14463,40.667,75.6,0.4,945942.42,1686249.8,1.19622,3.06799,0.01802,-0.41954,0.47105,4.26421,0.06953
24040780010301,24040780.0,24040780,41.055,1.05608,0.01019,0.16248,58.217,9.5,0.8,945242.42,1690549.8,0.32869,-0.80645,0.57682,-0.18859,0.14664,-0.47776,0.53487
24040660020301,24040660.0,24040660,37.1916,-2.53239,-0.00699,0.25297,54.125,58.3,0.4,946942.42,1687549.8,-1.06712,2.05395,-0.37937,-0.41954,-1.90262,0.98683,-2.70153
24040540020103,24040540.0,우산동,40.478,-0.3571,-0.01211,0.11929,44.238,7.3,0.0,945542.42,1685149.8,0.12022,-0.9354,-0.66434,-0.65049,-0.66038,-0.81518,-1.97521
24040620010009,24040620.0,24040620,41.4969,-0.79895,-0.0084,0.13995,59.992,34.3,1.8,947542.42,1686699.8,0.48834,0.6472,-0.45785,0.38879,-0.91271,1.13554,-0.98177
24040831010702,24040831.0,중흥동,41.3244,1.8454,-0.00389,0.12445,45.883,13.8,0.0,947142.42,1686449.8,0.42602,-0.55441,-0.20683,-0.65049,0.5974,-0.12839,-0.25992
24040720011401,24040720.0,24040720,39.7132,0.11767,-0.00441,0.25809,52.158,55.0,0.5,946492.42,1687849.8,-0.15609,1.86052,-0.23578,-0.3618,-0.38925,1.70443,-0.98683
24040780011901,24040780.0,24040780,39.6414,0.7207,-0.00139,0.33942,65.226,13.6,0.5,945442.42,1691149.8,-0.18203,-0.56613,-0.06769,-0.3618,-0.04488,-0.74816,-0.47437
24040680020005,24040680.0,두암2동,43.6952,2.96987,-0.00055,0.11545,69.728,26.2,2.5,948475.75,1686883.13,1.28256,0.17242,-0.02094,0.79295,1.23955,1.45498,2.01156
24040660010305,24040660.0,24040660,37.1091,-2.03112,0.00384,0.18414,58.325,18.5,0.5,947542.42,1687649.8,-1.09693,-0.27892,0.2234,-0.3618,-1.61636,-1.37585,-1.75476
24040800020802,24040800.0,양산동,37.9216,-2.41151,-0.02298,0.23712,41.467,12.4,0.6,942642.42,1689549.8,-0.80338,-0.63647,-1.26933,-0.30406,-1.83359,-1.43985,-3.40698
24040740030003,24040740.0,24040740,30.9605,0.23599,-0.0082,0.5373,189.598,38.0,1.7000000000000228,954391.22,1686498.04,-3.31835,0.86407,-0.44672,0.33105,-0.32168,-2.45428,-0.43735
24040800030401,24040800.0,양산동,37.0046,-4.57499,-0.01424,0.22734,40.1,5.8,0.0,942542.42,1688949.8,-1.13468,-1.02332,-0.78289,-0.65049,-3.06909,-2.158,-4.50247
24040700020103,24040700.0,삼각동,39.9625,2.22012,0.00185,0.21574,50.0,5.1,0.0,945309.09,1689316.47,-0.06602,-1.06436,0.11264,-0.65049,0.81139,-1.13038,0.27354
24040600010502,24040600.0,24040600,38.5334,2.17169,-0.00343,0.25319,54.762,44.5,0.5,943342.42,1687849.8,-0.58234,1.24507,-0.18123,-0.3618,0.78373,0.66273,0.2407
24040600020201,24040600.0,24040600,42.4635,-0.9257,-0.00821,0.1493,58.443,17.1,0.3,942742.42,1687549.8,0.83756,-0.36098,-0.44727,-0.47728,-0.98509,0.47658,-1.90964
24040610010303,24040610.0,24040610,36.7853,-4.98698,-0.0039,0.27847,31.44,14.4,0.3,942242.42,1688724.8,-1.21391,-0.51924,-0.20739,-0.47728,-3.30436,-1.73315,-3.98903
24040720010015,24040720.0,24040720,41.5732,1.3848,0.00255,0.17681,52.856,14.199999999999998,1.1,946742.42,1688249.8,0.51591,-0.53096,0.1516,-0.01537,0.33437,-0.01505,0.4706
24040820030202,24040820.0,신용동,36.0627,0.25879,-0.00792,0.36661,22.15,3.3,0.0,941542.42,1690949.8,-1.47498,-1.16986,-0.43113,-0.65049,-0.30866,-2.64484,-1.39028
24040810010202,24040810.0,건국동,35.1873,-1.26808,-0.02352,0.4101,56.658,6.3,0.0,944042.42,1691149.8,-1.79125,-0.99402,-1.29939,-0.65049,-1.18061,-2.78527,-3.13049
24040650010501,24040650.0,24040650,40.772,1.02281,-0.02518,0.08677,67.463,17.0,0.4,947442.42,1688149.8,0.22644,-0.36684,-1.39178,-0.41954,0.12764,-0.1404,-1.68368
24040820060102,24040820.0,신용동,38.102,-0.32299,0.00304,0.21304,20.567,41.0,0.0,941742.42,1690449.8,-0.7382,1.03992,0.17887,-0.65049,-0.6409,0.30172,-1.11252
24040820010201,24040820.0,신용동,36.3156,-1.21625,-0.02326,0.34893,21.0,3.8,0.0,941942.42,1690849.8,-1.38361,-1.14055,-1.28492,-0.65049,-1.15102,-2.52416,-3.08643
24040820030201,24040820.0,신용동,36.5893,0.35205,-0.02385,0.33339,20.75,4.1,0.0,941642.42,1690999.8,-1.28472,-1.12297,-1.31775,-0.65049,-0.25541,-2.40769,-2.22365
24040780010006,24040780.0,24040780,37.1,-1.23631,-0.00188,0.27697,72.326,6.8,1.4,944567.42,1690749.8,-1.10021,-0.96471,-0.09496,0.15784,-1.16247,-2.06492,-1.09959
24040610020205,24040610.0,24040610,36.2037,-0.18611,-0.01425,0.24592,48.55,43.2,0.5,941942.42,1687149.8,-1.42404,1.16887,-0.78344,-0.3618,-0.56273,-0.25517,-1.70797
24040570020104,24040570.0,임동,44.318,2.86431,0.00659,0.13843,38.567,18.4,0.7,945042.42,1687549.8,1.50757,-0.28478,0.37645,-0.24633,1.17927,1.22279,1.30939
24040800030305,24040800.0,양산동,36.8055,-4.76333,-0.01063,0.25491,42.758,2.6,0.0,942642.42,1688849.8,-1.20661,-1.21089,-0.58196,-0.65049,-3.17664,-2.4175,-4.40909
24040610020704,24040610.0,24040610,36.5628,0.2613,-0.02278,0.20074,31.145,8.2,0.0,941742.42,1687349.8,-1.2943,-0.88265,-1.2582,-0.65049,-0.30723,-2.17695,-2.21592
24040820050105,24040820.0,신용동,36.4743,0.37029,-0.00941,0.22268,32.0,6.8,0.0,942342.42,1691549.8,-1.32627,-0.96471,-0.51406,-0.65049,-0.24499,-2.29098,-1.40954
24040730010006,24040730.0,오치2동,42.3973,2.86661,-0.00534,0.22736,47.943,81.6,0.4,945717.42,1688824.8,0.81365,3.41968,-0.28754,-0.41954,1.18058,4.23333,0.4735
24040680020401,24040680.0,두암2동,40.4187,2.48062,0.02071,0.1953,77.5,23.7,0.4,948642.42,1686549.8,0.0988,0.02588,1.16234,-0.41954,0.96016,0.12468,1.70296
24040820040102,24040820.0,신용동,40.0744,1.14373,-0.01069,0.24173,46.736,4.3,0.0,942592.42,1690949.8,-0.02559,-1.11125,-0.5853,-0.65049,0.1967,-1.13684,-1.03909
24040570040012,24040570.0,임동,41.8876,1.49823,0.002,0.14555,43.533,25.8,1.1,945609.09,1687416.47,0.6295,0.14897,0.12099,-0.01537,0.39914,0.77847,0.50476
24040690020005,24040690.0,두암3동,43.8402,0.3999,0.00807,0.14692,67.396,26.399999999999995,2.2,948475.75,1686316.47,1.33495,0.18414,0.45883,0.61974,-0.22808,1.51909,0.85049
24040820040302,24040820.0,신용동,37.8804,-0.8745,-0.01605,0.26992,67.958,11.9,0.0,942692.42,1690749.8,-0.81826,-0.66577,-0.88363,-0.65049,-0.95585,-1.48403,-2.48997
24040660010001,24040660.0,24040660,39.3216,-0.33393,-0.00822,0.28434,58.173,15.699999999999992,1.5,947088.57,1687826.72,-0.29757,-0.44304,-0.44783,0.21558,-0.64715,-0.74061,-0.8794
24040680020402,24040680.0,두암2동,39.5611,0.83406,0.02203,0.17824,86.725,22.8,0.3,948742.42,1686449.8,-0.21104,-0.02687,1.2358,-0.47728,0.01985,-0.23791,0.77837
24040780010501,24040780.0,24040780,39.4678,1.03979,-0.00215,0.22588,67.435,13.3,0.5,945142.42,1690799.8,-0.24475,-0.58371,-0.10999,-0.3618,0.13734,-0.82846,-0.33445
24040820030104,24040820.0,신용동,36.2206,-1.17641,-0.01489,0.26835,20.55,5.3,0.0,941942.42,1691049.8,-1.41793,-1.05263,-0.81907,-0.65049,-1.12826,-2.47056,-2.59782
24040610020703,24040610.0,24040610,36.6179,0.19371,-0.00784,0.16789,38.54,6.6,0.0,941842.42,1687349.8,-1.27439,-0.97643,-0.42668,-0.65049,-0.34583,-2.25082,-1.423
24040780011801,24040780.0,24040780,39.5322,0.63692,0.0036,0.28752,65.146,10.5,0.5,945442.42,1690899.8,-0.22149,-0.74784,0.21004,-0.3618,-0.09273,-0.96933,-0.24449
24040560020201,24040560.0,신안동,42.2636,2.86724,0.01011,0.13308,33.7,65.5,0.0,944742.42,1686349.8,0.76534,2.47598,0.57237,-0.65049,1.18094,3.24132,1.10282
24040570020101,24040570.0,임동,41.0208,2.20112,0.01229,0.22014,61.052,52.4,0.4,944342.42,1687099.8,0.31633,1.70813,0.6937,-0.41954,0.80054,2.02446,1.0747
24040570010402,24040570.0,임동,38.725,1.45428,-1e-05,0.30532,55.546,36.0,0.0,944642.42,1687949.8,-0.51312,0.74684,0.00912,-0.65049,0.37404,0.23372,-0.26733
24040560010004,24040560.0,신안동,41.9736,2.80506,-0.00768,0.22253,32.908,9.3,1.3,945275.75,1686383.13,0.66057,-0.81817,-0.41778,0.1001,1.14543,-0.1576,0.82775
24040780011103,24040780.0,24040780,39.0478,0.35168,0.03339,0.23557,55.109,13.6,0.0,945392.42,1690349.8,-0.39649,-0.56613,1.86807,-0.65049,-0.25562,-0.96262,0.96196
24040820010105,24040820.0,신용동,37.2501,-0.51266,-0.02037,0.34816,19.725,5.7,0.0,941842.42,1690849.8,-1.04598,-1.02919,-1.12407,-0.65049,-0.74922,-2.07517,-2.52378
24040800030304,24040800.0,양산동,35.8205,-3.90071,-0.0039,0.22713,49.1,3.9,0.0,942742.42,1688849.8,-1.56248,-1.13469,-0.20739,-0.65049,-2.68403,-2.69717,-3.54191
24040590010005,24040590.0,24040590,43.8479,2.4473,0.00974,0.13635,36.19,29.7,1.7,944209.09,1686783.13,1.33773,0.37757,0.55178,0.33105,0.94113,1.7153,1.82396
24040820030301,24040820.0,신용동,39.5397,2.70372,-0.01363,0.28519,20.39,12.8,0.0,941642.42,1690549.8,-0.21878,-0.61302,-0.74894,-0.65049,1.08756,-0.8318,-0.31187
24040780010302,24040780.0,24040780,39.5674,0.27499,-0.00128,0.21435,63.25,17.6,0.5,945342.42,1690549.8,-0.20877,-0.33167,-0.06157,-0.3618,-0.29941,-0.54044,-0.72278
24040640011401,24040640.0,문흥동,39.3692,-0.26353,0.00045,0.18566,56.481,22.4,0.3,947642.42,1687499.8,-0.28038,-0.05032,0.03472,-0.47728,-0.60695,-0.3307,-1.04951
24040610010204,24040610.0,24040610,35.6273,-2.90839,-0.00976,0.31538,35.431,13.4,0.5,942142.42,1688349.8,-1.63229,-0.57785,-0.53354,-0.3618,-2.11734,-2.21014,-3.01268
24040660010601,24040660.0,24040660,38.8278,-1.7249,0.00598,0.19078,57.567,25.5,0.2,947142.42,1687699.8,-0.47598,0.13139,0.3425,-0.53501,-1.44149,-0.34459,-1.634
24040620010304,24040620.0,24040620,39.6207,0.86352,-0.052,0.16452,46.5,18.3,0.9,946942.42,1686249.8,-0.18951,-0.29064,-2.88451,-0.13085,0.03668,-0.48015,-2.97868
24040700020101,24040700.0,삼각동,36.7341,1.30313,0.00356,0.34623,68.431,3.6,0.0,945142.42,1689349.8,-1.23241,-1.15228,0.20781,-0.65049,0.28773,-2.38469,-0.15495
24040690020302,24040690.0,두암3동,39.2427,-0.62972,-0.00161,0.25445,92.463,52.8,0.2,948792.42,1685449.8,-0.32608,1.73157,-0.07994,-0.53501,-0.81607,1.40549,-1.43102
24040570040006,24040570.0,임동,43.122,3.58508,0.009,0.17286,42.874,44.4,1.8,945817.42,1687724.8,1.07547,1.23921,0.51059,0.38879,1.59088,2.31468,2.49026
24040550030301,24040550.0,24040550,43.6896,3.18279,-0.00779,0.187,29.39,22.2,0.0,944092.42,1686249.8,1.28054,-0.06204,-0.4239,-0.65049,1.36114,1.2185,0.28675
24040590010602,24040590.0,24040590,40.2025,2.99018,0.00793,0.22161,71.475,21.4,0.6,944542.42,1686849.8,0.02069,-0.10893,0.45104,-0.30406,1.25115,-0.08824,1.39813
24040730010901,24040730.0,오치2동,42.1415,3.09279,-0.00452,0.20939,44.169,32.5,0.3,945542.42,1687949.8,0.72123,0.54169,-0.2419,-0.47728,1.30975,1.26292,0.59057
24040780011702,24040780.0,24040780,39.8867,2.58918,0.00709,0.18735,61.325,39.2,0.3,944942.42,1689949.8,-0.09341,0.93441,0.40428,-0.47728,1.02215,0.841,0.94915
