id,left,top,right,bottom,row_index,col_index,LST20_mean,LST25_mean,dLST_mean,dNDBI_mean,SAVI20_mea,SAVI25_mea,dSAVI,DEM_mean
21822,953492.4194,1685399.8,953592.4194,1685299.8,107,141,-4.757546812,-5.8861624,-1.128615554,-0.007742917,0.606401781,0.605325918,-0.001075863,295.125
21823,953492.4194,1685299.8,953592.4194,1685199.8,108,141,-4.358225981,-5.466896574,-1.108670652,-0.020529989,0.562457801,0.577034747,0.014576945,293.475
21824,953492.4194,1685199.8,953592.4194,1685099.8,109,141,-4.10669295,-4.289259255,-0.182566315,-0.020119367,0.570007734,0.573066071,0.003058337,259.875
21825,953492.4194,1685099.8,953592.4194,1684999.8,110,141,-3.904056564,-4.915165216,-1.011108682,-0.00140968,0.590072064,0.575004488,-0.015067576,230.8769231
21826,953492.4194,1684999.8,953592.4194,1684899.8,111,141,-3.724361261,-4.948907216,-1.224545956,-0.001172549,0.585824849,0.570388642,-0.015436208,223.6615385
21827,953492.4194,1684899.8,953592.4194,1684799.8,112,141,-4.155209859,-5.335559805,-1.180349966,-0.00228238,0.646398721,0.601038712,-0.045360009,217.1153846
21828,953492.4194,1684799.8,953592.4194,1684699.8,113,141,-4.59460339,-5.775969505,-1.181366049,0.006948611,0.653082482,0.606489548,-0.046592933,217.5952381
21829,953492.4194,1684699.8,953592.4194,1684599.8,114,141,-4.540021896,-5.798789144,-1.258767227,0.004182802,0.611229438,0.584648855,-0.026580583,224.6416667
21830,953492.4194,1684599.8,953592.4194,1684499.8,115,141,-4.222715716,-5.670569539,-1.447853833,0.002463603,0.665861776,0.620009682,-0.045852094,230.214876
21831,953492.4194,1684499.8,953592.4194,1684399.8,116,141,-4.53880249,-5.548966914,-1.010164472,-0.000384923,0.673549566,0.641867987,-0.03168158,245.1782946
21832,953492.4194,1684399.8,953592.4194,1684299.8,117,141,-4.355357846,-5.770349423,-1.414991635,-0.010686242,0.611371633,0.6003565,-0.011015133,258.9836066
21833,953492.4194,1684299.8,953592.4194,1684199.8,118,141,-4.421637297,-5.513267636,-1.091630253,-0.009746698,0.627414576,0.601346592,-0.026067985,267.575
21834,953492.4194,1684199.8,953592.4194,1684099.8,119,141,-4.920522928,-5.185440838,-0.264917893,-0.010787237,0.563251435,0.561630515,-0.00162092,278.4166667
21835,953492.4194,1684099.8,953592.4194,1683999.8,120,141,-5.00372537,-5.182141463,-0.178416072,-0.018440018,0.593479828,0.587308452,-0.006171376,287.9333333
21836,953492.4194,1683999.8,953592.4194,1683899.8,121,141,-5.704304735,-5.014397343,0.689907374,-0.014248831,0.593708686,0.587364837,-0.006343848,295.2166667
21837,953492.4194,1683899.8,953592.4194,1683799.8,122,141,-6.222025961,-5.3513695,0.87065649,-0.005425442,0.659505015,0.631149239,-0.028355776,302.1083333
21838,953492.4194,1683799.8,953592.4194,1683699.8,123,141,-6.747536659,-5.800689816,0.946846808,-0.008278583,0.646998924,0.619102443,-0.027896482,314.7833333
21839,953492.4194,1683699.8,953592.4194,1683599.8,124,141,-6.682404359,-5.846922517,0.835481808,-0.012600241,0.618922869,0.594648638,-0.024274231,325.6916667
21840,953492.4194,1683599.8,953592.4194,1683499.8,125,141,-6.319825262,-5.614437908,0.70538738,-0.005154873,0.655117723,0.593300003,-0.06181772,336.5867769
21841,953492.4194,1683499.8,953592.4194,1683399.8,126,141,-5.528316299,-4.94170785,0.58660843,-0.013162516,0.643929278,0.582016687,-0.06191259,350.4461538
21842,953492.4194,1683399.8,953592.4194,1683299.8,127,141,-4.124491076,-3.47415934,0.650331741,-0.0160926,0.617887275,0.571298955,-0.046588321,364.5
21843,953492.4194,1683299.8,953592.4194,1683199.8,128,141,-3.968837768,-4.263501093,-0.294663344,-0.011901834,0.459970611,0.46648809,0.006517479,375.7615385
21844,953492.4194,1683199.8,953592.4194,1683099.8,129,141,-5.93703719,-6.015728394,-0.078691097,-0.006991275,0.526111069,0.54105977,0.014948701,401.32
21845,953492.4194,1683099.8,953592.4194,1682999.8,130,141,-6.659754246,-7.010296017,-0.350541829,-0.007799697,0.609228966,0.599559417,-0.009669548,422.9333333
21846,953492.4194,1682999.8,953592.4194,1682899.8,131,141,-6.162298838,-6.387863914,-0.225565112,-0.010694409,0.575488017,0.569159059,-0.006328958,447.375
21847,953492.4194,1682899.8,953592.4194,1682799.8,132,141,-6.154573504,-6.190886752,-0.03631326,-0.013035127,0.616821184,0.597116392,-0.019704792,470.3916667
21848,953492.4194,1682799.8,953592.4194,1682699.8,133,141,-7.368319988,-6.353663015,1.014656943,-0.01810885,0.636842284,0.60451057,-0.032331713,493.5083333
21849,953492.4194,1682699.8,953592.4194,1682599.8,134,141,-8.004643885,-6.285331154,1.719312779,-0.024078911,0.601266991,0.592155924,-0.009111067,526.6166667
21850,953492.4194,1682599.8,953592.4194,1682499.8,135,141,-7.921527181,-6.048043251,1.873483845,-0.027664722,0.630807459,0.628884656,-0.001922803,554.1083333
21851,953492.4194,1682499.8,953592.4194,1682399.8,136,141,-7.326918751,-5.804298222,1.52262051,-0.026094394,0.636944875,0.624199236,-0.012745639,580
21852,953492.4194,1682399.8,953592.4194,1682299.8,137,141,-6.983835697,-5.578323126,1.405512591,-0.025389129,0.630898049,0.631167028,0.000268979,612.8416667
21853,953492.4194,1682299.8,953592.4194,1682199.8,138,141,-7.550537149,-6.397992055,1.152545162,-0.02784841,0.653242956,0.668175548,0.014932592,645.1083333
21854,953492.4194,1682199.8,953592.4194,1682099.8,139,141,-7.935777426,-6.822332472,1.113444794,-0.022026434,0.678941645,0.650587896,-0.028353749,677.6833333
21855,953492.4194,1682099.8,953592.4194,1681999.8,140,141,-7.067048748,-6.197102149,0.869946551,-0.02000486,0.665101011,0.62132341,-0.043777601,704.8416667
21856,953492.4194,1681999.8,953592.4194,1681899.8,141,141,-6.453887622,-6.608818253,-0.154930637,-0.017982538,0.685658566,0.656320884,-0.029337682,724.2916667
21857,953492.4194,1681899.8,953592.4194,1681799.8,142,141,-6.428840369,-7.515675902,-1.086835548,-0.009710287,0.645668307,0.616750268,-0.02891804,748.2296296
21858,953492.4194,1681799.8,953592.4194,1681699.8,143,141,-6.765666604,-8.391799847,-1.626133253,0.000468946,0.672648884,0.626073881,-0.046575003,772.4565217
21859,953492.4194,1681699.8,953592.4194,1681599.8,144,141,-6.431809505,-7.641794483,-1.209985018,0.004628712,0.709912985,0.658723774,-0.051189211,804.8461538
21860,953492.4194,1681599.8,953592.4194,1681499.8,145,141,-5.088133454,-5.868431777,-0.780298348,-0.000249349,0.720239267,0.65015394,-0.070085327,843.516129
21861,953492.4194,1681499.8,953592.4194,1681399.8,146,141,-3.764380574,-3.680770596,0.083609971,-0.014375838,0.639088875,0.625688579,-0.013400296,880.85
21862,953492.4194,1681399.8,953592.4194,1681299.8,147,141,-2.554259102,-2.082495769,0.471763333,-0.032425457,0.495274922,0.470421257,-0.024853664,898.075
21863,953492.4194,1681299.8,953592.4194,1681199.8,148,141,-3.802049994,-3.115188837,0.686861217,-0.024874795,0.50177009,0.395253948,-0.106516141,885.075
21949,953592.4194,1688099.8,953692.4194,1687999.8,80,142,-5.392680645,-2.530731082,2.861949404,0.018316784,0.129712033,0.155007219,0.025295185,79
21950,953592.4194,1687999.8,953692.4194,1687899.8,81,142,-5.487750316,-2.487540627,3.000209713,0.01207123,0.127372544,0.172359538,0.044986994,79
21951,953592.4194,1687899.8,953692.4194,1687799.8,82,142,-5.697372659,-2.350050783,3.347321876,0.008354238,0.145538428,0.175230555,0.029692128,79
21952,953592.4194,1687799.8,953692.4194,1687699.8,83,142,-5.016022873,-2.02898341,2.987039479,-0.003282568,0.262460367,0.275389808,0.012929441,82.14166667
21953,953592.4194,1687699.8,953692.4194,1687599.8,84,142,-3.90694053,-3.114236453,0.79270403,-0.010524972,0.570885565,0.592870234,0.021984668,99.10833333
21954,953592.4194,1687599.8,953692.4194,1687499.8,85,142,-3.15711234,-2.801107347,0.356005031,-0.019738225,0.468602808,0.503757412,0.035154604,118.0666667
21955,953592.4194,1687499.8,953692.4194,1687399.8,86,142,-2.592605005,-1.824937075,0.7676679,-0.027323396,0.502755181,0.531596532,0.028841352,103.15
21956,953592.4194,1687399.8,953692.4194,1687299.8,87,142,-2.373290934,-2.034575641,0.33871529,-0.030309428,0.635590912,0.695420363,0.059829451,98.75833333
21957,953592.4194,1687299.8,953692.4194,1687199.8,88,142,-4.033371647,-4.058063845,-0.024692206,-0.027102282,0.562540038,0.598765636,0.036225598,118.7666667
21958,953592.4194,1687199.8,953692.4194,1687099.8,89,142,-3.905160248,-3.890865684,0.014294586,-0.027934539,0.5348285,0.570814265,0.035985764,154.9583333
21959,953592.4194,1687099.8,953692.4194,1686999.8,90,142,-4.770711541,-4.681481153,0.089230347,-0.023820204,0.510990439,0.566249415,0.055258976,192.8527132
21960,953592.4194,1686999.8,953692.4194,1686899.8,91,142,-5.152345936,-4.69397823,0.45836761,-0.028080037,0.533556287,0.53874805,0.005191764,228.0863309
21961,953592.4194,1686899.8,953692.4194,1686799.8,92,142,-5.77165246,-5.144424518,0.627227863,-0.024589905,0.552732043,0.561131383,0.00839934,248.3923077
21962,953592.4194,1686799.8,953692.4194,1686699.8,93,142,-5.893369347,-5.491918176,0.401451173,-0.038232277,0.502516999,0.526750006,0.024233007,263.6230769
21963,953592.4194,1686699.8,953692.4194,1686599.8,94,142,-6.192592462,-5.545594295,0.646998203,-0.019241671,0.544231838,0.564986362,0.020754524,272.3833333
21964,953592.4194,1686599.8,953692.4194,1686499.8,95,142,-5.992895126,-5.541362484,0.451532649,-0.020569342,0.546709998,0.557353314,0.010643316,282.7666667
21965,953592.4194,1686499.8,953692.4194,1686399.8,96,142,-5.892261565,-5.457249671,0.435011836,-0.020035063,0.569754519,0.56735261,-0.002401909,263.625
21966,953592.4194,1686399.8,953692.4194,1686299.8,97,142,-5.520388365,-5.079258402,0.441130002,-0.016109637,0.524608233,0.547241626,0.022633393,230.6666667
21967,953592.4194,1686299.8,953692.4194,1686199.8,98,142,-4.651831468,-3.423675259,1.228156229,-0.017060241,0.550298821,0.578658582,0.028359761,205.45
21968,953592.4194,1686199.8,953692.4194,1686099.8,99,142,-3.786906004,-1.326019632,2.460886367,-0.007151319,0.622553607,0.60139307,-0.021160537,187.9083333
21969,953592.4194,1686099.8,953692.4194,1685999.8,100,142,-2.852530628,-0.788782478,2.063748131,-0.033563336,0.544534569,0.558775218,0.014240649,171.85
21970,953592.4194,1685999.8,953692.4194,1685899.8,101,142,-4.788523555,-1.930576449,2.857947151,-0.015528643,0.550449858,0.595955374,0.045505516,156.5
21971,953592.4194,1685899.8,953692.4194,1685799.8,102,142,-5.067084953,-3.489429116,1.577655834,-0.016037301,0.570455266,0.56293341,-0.007521855,168.9
21972,953592.4194,1685799.8,953692.4194,1685699.8,103,142,-5.045232435,-4.508277933,0.536954535,-0.014225631,0.564449299,0.553041267,-0.011408032,185.7666667
21973,953592.4194,1685699.8,953692.4194,1685599.8,104,142,-4.335361451,-4.699557602,-0.364196111,-0.014378426,0.528235764,0.536457471,0.008221706,206.6583333
21974,953592.4194,1685599.8,953692.4194,1685499.8,105,142,-4.359082381,-5.288460374,-0.929378005,-0.009857491,0.53986877,0.559136694,0.019267924,239.2916667
21975,953592.4194,1685499.8,953692.4194,1685399.8,106,142,-4.758749922,-5.756001512,-0.997251612,-0.011067942,0.584866212,0.58894893,0.004082718,273.8571429
21976,953592.4194,1685399.8,953692.4194,1685299.8,107,142,-4.774297506,-5.638448358,-0.864150901,-0.014206474,0.580377227,0.593597978,0.013220751,299.3076923
21977,953592.4194,1685299.8,953692.4194,1685199.8,108,142,-3.985483726,-5.00731198,-1.021828259,-0.007524197,0.623132086,0.60618091,-0.016951176,275.0153846
21978,953592.4194,1685199.8,953692.4194,1685099.8,109,142,-3.45081678,-3.076672494,0.374144331,0.00125489,0.658619117,0.616352601,-0.042266515,229.9
21979,953592.4194,1685099.8,953692.4194,1684999.8,110,142,-3.188847706,-4.316075072,-1.127227329,0.00577525,0.645312923,0.582460945,-0.062851978,202.2083333
21980,953592.4194,1684999.8,953692.4194,1684899.8,111,142,-3.868024886,-5.489699364,-1.621674399,-0.003619297,0.641967469,0.598804907,-0.043162562,198.15
21981,953592.4194,1684899.8,953692.4194,1684799.8,112,142,-4.509152889,-5.932091951,-1.422939012,-0.00350988,0.609893615,0.575880121,-0.034013494,214.2916667
21982,953592.4194,1684799.8,953692.4194,1684699.8,113,142,-4.772393852,-6.059500813,-1.287106939,0.000266532,0.590285221,0.582143222,-0.008141999,224.7666667
21983,953592.4194,1684699.8,953692.4194,1684599.8,114,142,-4.651712855,-6.169578552,-1.517865737,-0.002378833,0.524794125,0.581905571,0.057111445,228.8083333
21984,953592.4194,1684599.8,953692.4194,1684499.8,115,142,-4.414943735,-6.077598731,-1.662655046,-0.004513998,0.557027921,0.593068589,0.036040668,231.5
21985,953592.4194,1684499.8,953692.4194,1684399.8,116,142,-4.264013857,-5.600845188,-1.336831418,-0.003561961,0.57227449,0.614250457,0.041975967,236.275
21986,953592.4194,1684399.8,953692.4194,1684299.8,117,142,-4.622968237,-5.864498417,-1.241530158,-0.005266375,0.592463982,0.607480155,0.015016174,248.2519685
21987,953592.4194,1684299.8,953692.4194,1684199.8,118,142,-4.979573727,-6.297212005,-1.317638303,-0.007329922,0.603317454,0.572105643,-0.031211811,257.056
21988,953592.4194,1684199.8,953692.4194,1684099.8,119,142,-4.773381859,-4.962966859,-0.18958497,-0.007557001,0.596944289,0.589729008,-0.007215282,272.05
21989,953592.4194,1684099.8,953692.4194,1683999.8,120,142,-4.780849934,-4.962723494,-0.181873655,-0.008131127,0.544478112,0.580796464,0.036318352,288.8916667
21990,953592.4194,1683999.8,953692.4194,1683899.8,121,142,-5.342524687,-5.240864952,0.101659808,-0.015495499,0.623628478,0.628994432,0.005365954,300.9833333
21991,953592.4194,1683899.8,953692.4194,1683799.8,122,142,-5.198542595,-5.324392289,-0.125849715,-0.011563397,0.650260957,0.635374104,-0.014886853,324.6111111
21992,953592.4194,1683799.8,953692.4194,1683699.8,123,142,-6.522623857,-5.920751452,0.601872357,-0.016969625,0.606292407,0.606070636,-0.000221771,341.8692308
21993,953592.4194,1683699.8,953692.4194,1683599.8,124,142,-6.603196541,-6.376043757,0.227152755,-0.016153614,0.572386969,0.588363523,0.015976554,347.6461538
21994,953592.4194,1683599.8,953692.4194,1683499.8,125,142,-6.633926988,-6.067956716,0.565970348,-0.00814502,0.656478553,0.645567721,-0.010910832,347.7751938
21995,953592.4194,1683499.8,953692.4194,1683399.8,126,142,-5.963955601,-5.602953196,0.361002304,-0.008647177,0.631564924,0.612984996,-0.018579927,355.3583333
21996,953592.4194,1683399.8,953692.4194,1683299.8,127,142,-5.604652087,-5.414706389,0.189945653,-0.007171299,0.646258404,0.615042999,-0.031215405,366.85
21997,953592.4194,1683299.8,953692.4194,1683199.8,128,142,-5.712181568,-5.383195294,0.328986189,-0.005985404,0.552831547,0.56318169,0.010350143,374.3166667
21998,953592.4194,1683199.8,953692.4194,1683099.8,129,142,-6.11552515,-6.275494862,-0.159969624,-0.010403628,0.587341447,0.61000589,0.022664444,388.7166667
21999,953592.4194,1683099.8,953692.4194,1682999.8,130,142,-6.623877976,-7.039560556,-0.415682632,-0.008876767,0.626902427,0.624929175,-0.001973252,417.2083333
22000,953592.4194,1682999.8,953692.4194,1682899.8,131,142,-6.135819099,-6.423236931,-0.287417907,-0.002257701,0.61707882,0.603637005,-0.013441815,440.2166667
22001,953592.4194,1682899.8,953692.4194,1682799.8,132,142,-6.165592829,-6.216660023,-0.051067136,-0.01177602,0.653718567,0.625467859,-0.028250708,463.125
22002,953592.4194,1682799.8,953692.4194,1682699.8,133,142,-7.11472854,-6.54443714,0.570291422,-0.01390155,0.617735429,0.58074054,-0.036994889,487.4666667
22003,953592.4194,1682699.8,953692.4194,1682599.8,134,142,-7.846056739,-6.605817954,1.240238672,-0.018768127,0.552143788,0.553907536,0.001763747,516.4833333
22004,953592.4194,1682599.8,953692.4194,1682499.8,135,142,-7.084037582,-6.28022782,0.803809732,-0.024841653,0.563127769,0.577304789,0.01417702,541.2583333
22005,953592.4194,1682499.8,953692.4194,1682399.8,136,142,-7.640631288,-6.144142002,1.496489283,-0.02909782,0.644105766,0.658504709,0.014398943,562.1916667
22006,953592.4194,1682399.8,953692.4194,1682299.8,137,142,-7.845781128,-6.106336037,1.739445239,-0.034176757,0.67798741,0.685051382,0.007063972,591.8083333
22007,953592.4194,1682299.8,953692.4194,1682199.8,138,142,-8.056973894,-6.400950392,1.656023378,-0.031908366,0.647036578,0.668280079,0.0212435,618.696
22008,953592.4194,1682199.8,953692.4194,1682099.8,139,142,-7.945727527,-6.166040272,1.779687233,-0.02654527,0.629473722,0.634254158,0.004780436,644.0769231
22009,953592.4194,1682099.8,953692.4194,1681999.8,140,142,-7.705068906,-6.336730878,1.368337969,-0.028170856,0.667710598,0.661347849,-0.006362749,665.3692308
22010,953592.4194,1681999.8,953692.4194,1681899.8,141,142,-8.04033939,-6.725079934,1.315259447,-0.025062161,0.677384469,0.661962499,-0.01542197,691.6538462
22011,953592.4194,1681899.8,953692.4194,1681799.8,142,142,-7.87271896,-6.595236987,1.277482021,-0.021418546,0.686818788,0.653942434,-0.032876354,716.8833333
22012,953592.4194,1681799.8,953692.4194,1681699.8,143,142,-6.723999341,-6.542949279,0.181049993,-0.000944672,0.696844627,0.637545302,-0.059299325,743.4297521
22013,953592.4194,1681699.8,953692.4194,1681599.8,144,142,-6.396439115,-6.079929511,0.316509601,-0.013735613,0.676506725,0.632681396,-0.043825329,775.4496124
22014,953592.4194,1681599.8,953692.4194,1681499.8,145,142,-5.886046574,-5.336047307,0.549999283,-0.016542895,0.704770136,0.646914761,-0.057855375,818.5409836
22015,953592.4194,1681499.8,953692.4194,1681399.8,146,142,-4.965387305,-4.306333125,0.659054205,-0.017991458,0.675877898,0.613821875,-0.062056023,860.3083333
22016,953592.4194,1681399.8,953692.4194,1681299.8,147,142,-4.111167173,-3.539058874,0.572108318,-0.039405677,0.639993619,0.615564201,-0.024429418,880.85
22017,953592.4194,1681299.8,953692.4194,1681199.8,148,142,-4.612814538,-4.158952427,0.453862127,-0.035851268,0.591418287,0.601432058,0.010013771,892.95
22018,953592.4194,1681199.8,953692.4194,1681099.8,149,142,-4.20224309,-3.791600704,0.410642487,-0.036085712,0.553371006,0.575326813,0.021955808,886.1583333
22103,953692.4194,1688099.8,953792.4194,1687999.8,80,143,-5.082251191,-2.614804924,2.467446148,0.009416537,0.128551589,0.122140833,-0.006410756,79
22104,953692.4194,1687999.8,953792.4194,1687899.8,81,143,-5.342070162,-2.511409819,2.830660403,0.008813556,0.125740638,0.18391404,0.058173402,79
22105,953692.4194,1687899.8,953792.4194,1687799.8,82,143,-5.368306835,-2.42633905,2.941967726,0.013781106,0.134246828,0.19001807,0.055771242,79
22106,953692.4194,1687799.8,953792.4194,1687699.8,83,143,-4.721446494,-2.534632305,2.186814246,0.031213495,0.24450782,0.178644435,-0.065863385,79
22107,953692.4194,1687699.8,953792.4194,1687599.8,84,143,-4.728360176,-3.724026844,1.004333284,-0.007991245,0.420346621,0.391316754,-0.029029867,88.95
22108,953692.4194,1687599.8,953792.4194,1687499.8,85,143,-4.842576047,-3.951250712,0.891325285,-0.011768989,0.492496663,0.528910599,0.036413936,109
22109,953692.4194,1687499.8,953792.4194,1687399.8,86,143,-4.109244625,-2.816671491,1.292573015,0.007213247,0.472470271,0.459439677,-0.013030594,111.9508197
22110,953692.4194,1687399.8,953792.4194,1687299.8,87,143,-2.757418811,-2.026946142,0.730472681,-0.006012854,0.512821782,0.443334506,-0.069487277,104.4307692
22111,953692.4194,1687299.8,953792.4194,1687199.8,88,143,-3.875537495,-3.482005417,0.393532045,-0.021382579,0.599943235,0.605792305,0.00584907,119.9153846
22112,953692.4194,1687199.8,953792.4194,1687099.8,89,143,-4.864520113,-4.35673364,0.507786483,-0.020905611,0.545101169,0.583545143,0.038443974,151.8615385
22113,953692.4194,1687099.8,953792.4194,1686999.8,90,143,-5.034406424,-4.451436251,0.582970196,-0.034733754,0.469324367,0.557135282,0.087810914,189.872
22114,953692.4194,1686999.8,953792.4194,1686899.8,91,143,-5.043895086,-4.354454875,0.689440002,-0.02654451,0.513719756,0.56464545,0.050925695,208.05
22115,953692.4194,1686899.8,953792.4194,1686799.8,92,143,-5.763052026,-4.978386045,0.784665873,-0.017039644,0.500932057,0.539835308,0.038903251,228.0620155
22116,953692.4194,1686799.8,953792.4194,1686699.8,93,143,-6.071353376,-5.296862096,0.774491205,-0.026220901,0.530466553,0.545944854,0.015478302,244.4065041
22117,953692.4194,1686699.8,953792.4194,1686599.8,94,143,-5.202205499,-5.171341459,0.030864067,-0.017732205,0.535904815,0.534805671,-0.001099144,236.5
22118,953692.4194,1686599.8,953792.4194,1686499.8,95,143,-5.661043326,-5.117527922,0.54351537,-0.02300835,0.522255667,0.538062561,0.015806894,244.8083333
22119,953692.4194,1686499.8,953792.4194,1686399.8,96,143,-5.709026843,-5.078337729,0.630689081,-0.026850873,0.546992659,0.551799662,0.004807003,239.3916667
22120,953692.4194,1686399.8,953792.4194,1686299.8,97,143,-5.512935122,-5.006930629,0.506004567,-0.022666898,0.510639927,0.547144946,0.036505018,224.175
22121,953692.4194,1686299.8,953792.4194,1686199.8,98,143,-5.060116967,-4.061873098,0.998243907,-0.023706973,0.501896958,0.545873829,0.043976872,211.8666667
22122,953692.4194,1686199.8,953792.4194,1686099.8,99,143,-4.539795533,-2.492024578,2.047771014,-0.024521694,0.568918742,0.585024138,0.016105397,192.3416667
22123,953692.4194,1686099.8,953792.4194,1685999.8,100,143,-2.545096328,-2.169815928,0.37528037,-0.025198637,0.601076969,0.59223902,-0.00883795,172.3666667
22124,953692.4194,1685999.8,953792.4194,1685899.8,101,143,-4.636826833,-2.916215082,1.720611766,-0.010422656,0.575663651,0.587515716,0.011852064,155.1333333
22125,953692.4194,1685899.8,953792.4194,1685799.8,102,143,-5.140553281,-4.1581496,0.982403643,-0.012653421,0.546230229,0.553140467,0.006910238,173.4098361
22126,953692.4194,1685799.8,953792.4194,1685699.8,103,143,-5.176035245,-4.525542816,0.650492475,-0.016569876,0.557107657,0.572797649,0.015689992,192.7461538
22127,953692.4194,1685699.8,953792.4194,1685599.8,104,143,-4.589506586,-4.599185626,-0.009679029,-0.012834402,0.595670242,0.594448304,-0.001221937,215.0538462
22128,953692.4194,1685599.8,953792.4194,1685499.8,105,143,-5.427036881,-5.186062247,0.240974702,-0.011339013,0.555117158,0.580860914,0.025743756,252.3307692
22129,953692.4194,1685499.8,953792.4194,1685399.8,106,143,-5.26970768,-5.568168402,-0.298460719,-0.018019663,0.555621287,0.57476794,0.019146653,287.4112903
22130,953692.4194,1685399.8,953792.4194,1685299.8,107,143,-4.595270857,-4.867758483,-0.272487606,-0.011087434,0.635198275,0.630498926,-0.004699349,271.775
22131,953692.4194,1685299.8,953792.4194,1685199.8,108,143,-3.301242034,-3.829752187,-0.528510119,-0.007975572,0.613833211,0.60857781,-0.005255401,229.95
22132,953692.4194,1685199.8,953792.4194,1685099.8,109,143,-2.234337956,-3.418150703,-1.183812767,-0.004998683,0.627131531,0.602270156,-0.024861374,195.575
22133,953692.4194,1685099.8,953792.4194,1684999.8,110,143,-3.590293005,-5.115384281,-1.52509129,0.012298866,0.616157829,0.568163051,-0.047994778,192.025
22134,953692.4194,1684999.8,953792.4194,1684899.8,111,143,-4.681015273,-6.190086683,-1.509071459,0.003515928,0.646466924,0.61192293,-0.034543993,213.4
22135,953692.4194,1684899.8,953792.4194,1684799.8,112,143,-5.242175738,-6.605661035,-1.363485197,0.002763824,0.617482273,0.612397254,-0.005085019,242.275
22136,953692.4194,1684799.8,953792.4194,1684699.8,113,143,-5.33329621,-6.639315277,-1.306019031,-0.002425603,0.535098204,0.577123606,0.042025402,256.1
22137,953692.4194,1684699.8,953792.4194,1684599.8,114,143,-5.14729019,-6.609389385,-1.462099254,-0.004255609,0.48437731,0.550213345,0.065836035,257.275
22138,953692.4194,1684599.8,953792.4194,1684499.8,115,143,-5.100790779,-6.579408606,-1.478617857,-0.005997522,0.500538958,0.561135411,0.060596452,256.875
22139,953692.4194,1684499.8,953792.4194,1684399.8,116,143,-6.079810202,-6.542033166,-0.462222958,-0.003519723,0.547881849,0.620742387,0.072860537,256.375
22140,953692.4194,1684399.8,953792.4194,1684299.8,117,143,-6.760639151,-6.684100072,0.076538942,-0.008978007,0.539464291,0.597420601,0.05795631,262.4
22141,953692.4194,1684299.8,953792.4194,1684199.8,118,143,-4.879596631,-6.361105522,-1.481508881,-0.005370133,0.545285391,0.574851496,0.029566105,264.832
22142,953692.4194,1684199.8,953792.4194,1684099.8,119,143,-5.107066035,-6.384330809,-1.27726472,-0.010853444,0.527459886,0.574146095,0.04668621,291.7625899
22143,953692.4194,1684099.8,953792.4194,1683999.8,120,143,-5.533277233,-6.711749117,-1.178471979,-0.018485742,0.517804056,0.569418376,0.05161432,321.7076923
22144,953692.4194,1683999.8,953792.4194,1683899.8,121,143,-5.479300896,-6.332036813,-0.852735969,-0.0202937,0.522630327,0.572627754,0.049997427,340.2076923
22145,953692.4194,1683899.8,953792.4194,1683799.8,122,143,-5.984645724,-6.003417671,-0.018772018,-0.017149882,0.566377985,0.577472494,0.011094508,359.8387097
22146,953692.4194,1683799.8,953792.4194,1683699.8,123,143,-7.066488544,-6.139962832,0.926525787,-0.020472785,0.594473721,0.605518688,0.011044966,371.5083333
22147,953692.4194,1683699.8,953792.4194,1683599.8,124,143,-7.21941332,-6.548601031,0.670812222,-0.021596062,0.594330414,0.610298054,0.01596764,382.6083333
22148,953692.4194,1683599.8,953792.4194,1683499.8,125,143,-7.238171315,-6.43266232,0.805508952,-0.016778933,0.689146686,0.672498351,-0.016648335,379.325
22149,953692.4194,1683499.8,953792.4194,1683399.8,126,143,-6.809972541,-6.396497917,0.41347458,-0.010707972,0.669661117,0.664448858,-0.005212259,391.7666667
22150,953692.4194,1683399.8,953792.4194,1683299.8,127,143,-6.980650711,-6.618855635,0.361795043,-0.011185244,0.63436306,0.646654647,0.012291588,399.7583333
22151,953692.4194,1683299.8,953792.4194,1683199.8,128,143,-7.055182007,-6.582195388,0.472986686,-0.015293562,0.595830122,0.618250672,0.022420549,396.2
22152,953692.4194,1683199.8,953792.4194,1683099.8,129,143,-5.901484688,-5.675243735,0.226240871,-0.008189812,0.554886363,0.575884713,0.02099835,394.6166667
22153,953692.4194,1683099.8,953792.4194,1682999.8,130,143,-5.98131605,-5.673986077,0.307330043,-0.011172389,0.631725967,0.629521199,-0.002204767,406.85
22154,953692.4194,1682999.8,953792.4194,1682899.8,131,143,-6.25581935,-6.396826178,-0.141006845,-0.004945554,0.580660784,0.58782998,0.007169196,430.4166667
22155,953692.4194,1682899.8,953792.4194,1682799.8,132,143,-6.734546145,-6.521461487,0.213084672,-0.001020333,0.61472957,0.600675395,-0.014054174,455.0333333
22156,953692.4194,1682799.8,953792.4194,1682699.8,133,143,-7.33138594,-6.621020526,0.7103654,-0.017795058,0.630272214,0.604676991,-0.025595224,474.2333333
22157,953692.4194,1682699.8,953792.4194,1682599.8,134,143,-8.446510951,-6.852912347,1.593598634,-0.02112559,0.609091731,0.586455413,-0.022636318,499.7603306
22158,953692.4194,1682599.8,953792.4194,1682499.8,135,143,-7.786867897,-6.908550064,0.878317818,-0.023076964,0.52669547,0.531138315,0.004442844,524.7769231
22159,953692.4194,1682499.8,953792.4194,1682399.8,136,143,-8.114456594,-6.702044725,1.412411924,-0.026822896,0.595817849,0.604280328,0.008462479,545.4615385
